duration,credit_amount,age,installment_rate,sex,target
8.0,3736.0,33.0,2,female,1
11.0,3071.0,46.0,3,male,1
35.0,1649.0,37.0,3,male,1
46.0,3523.0,39.0,4,male,1
25.0,1082.0,35.0,1,male,1
12.0,1336.0,51.0,4,male,1
16.0,1188.0,38.0,1,female,1
34.0,1400.0,19.0,1,male,0
10.0,3787.0,30.0,2,male,1
38.0,1253.0,19.0,2,male,1
38.0,1372.0,19.0,4,male,1
22.0,1516.0,32.0,2,male,1
29.0,2691.0,53.0,2,male,1
30.0,2059.0,39.0,3,female,0
40.0,3756.0,25.0,3,male,1
8.0,1710.0,28.0,1,male,0
35.0,1281.0,50.0,1,male,1
16.0,1897.0,40.0,1,female,1
12.0,2484.0,39.0,2,female,1
22.0,1530.0,37.0,2,male,1
18.0,2799.0,38.0,3,male,0
9.0,6037.0,47.0,1,female,1
4.0,1819.0,44.0,1,male,1
10.0,2485.0,40.0,3,female,1
38.0,4777.0,27.0,3,male,1
45.0,1757.0,44.0,2,male,0
29.0,1589.0,30.0,2,male,1
35.0,1404.0,50.0,2,male,0
15.0,2959.0,24.0,1,male,0
20.0,3135.0,36.0,2,male,1
24.0,2249.0,38.0,2,female,1
8.0,2473.0,23.0,2,female,1
9.0,4576.0,57.0,3,male,1
22.0,3732.0,54.0,2,female,1
17.0,1200.0,33.0,3,male,0
8.0,2405.0,46.0,2,female,1
26.0,2546.0,42.0,3,male,1
18.0,3460.0,19.0,3,male,0
33.0,2158.0,41.0,3,male,1
21.0,1746.0,37.0,1,male,1
17.0,1917.0,39.0,4,male,0
23.0,990.0,26.0,3,male,1
19.0,2378.0,35.0,3,male,1
13.0,1786.0,36.0,2,male,1
16.0,3039.0,51.0,2,female,1
30.0,1440.0,42.0,1,female,1
29.0,1934.0,38.0,2,female,1
36.0,1473.0,55.0,1,male,1
4.0,1410.0,32.0,2,male,1
16.0,3407.0,34.0,4,female,1
16.0,1902.0,19.0,4,male,0
23.0,2996.0,55.0,1,male,1
16.0,1371.0,49.0,3,male,1
15.0,2517.0,48.0,2,male,1
30.0,1030.0,45.0,1,male,1
23.0,1886.0,39.0,4,male,1
7.0,1863.0,40.0,1,female,1
37.0,3203.0,35.0,1,male,1
33.0,2618.0,36.0,1,male,1
14.0,2192.0,39.0,1,male,1
31.0,3635.0,55.0,2,male,1
12.0,2631.0,44.0,2,male,1
35.0,3127.0,37.0,1,male,1
18.0,3505.0,32.0,4,male,1
11.0,2311.0,31.0,4,female,0
17.0,2063.0,56.0,1,male,1
12.0,2812.0,44.0,1,male,1
23.0,1939.0,39.0,4,male,1
23.0,2898.0,34.0,3,female,1
21.0,4152.0,26.0,1,male,0
14.0,3658.0,37.0,1,female,1
4.0,1973.0,48.0,3,male,1
22.0,1256.0,34.0,1,male,1
4.0,2320.0,36.0,4,male,1
24.0,2241.0,36.0,4,male,1
35.0,4144.0,39.0,3,female,1
24.0,1970.0,20.0,4,female,1
16.0,2149.0,35.0,3,male,1
19.0,3443.0,29.0,4,male,0
19.0,1879.0,48.0,2,male,1
14.0,2202.0,30.0,2,female,0
14.0,5609.0,44.0,2,male,0
10.0,5015.0,55.0,1,male,1
35.0,3264.0,35.0,4,female,1
21.0,2726.0,31.0,1,male,1
32.0,1470.0,40.0,2,male,1
18.0,3150.0,38.0,2,female,1
22.0,2454.0,27.0,3,female,1
19.0,2661.0,43.0,3,male,1
27.0,1840.0,60.0,3,female,1
31.0,2369.0,35.0,1,male,1
24.0,2174.0,36.0,4,male,0
13.0,2790.0,27.0,4,female,1
12.0,4861.0,42.0,1,male,1
41.0,2855.0,24.0,3,male,1
18.0,1042.0,26.0,1,female,1
18.0,1469.0,52.0,3,male,1
39.0,1081.0,28.0,4,female,1
34.0,1604.0,50.0,4,male,0
27.0,3150.0,55.0,3,male,1
16.0,2911.0,41.0,2,male,0
49.0,1767.0,44.0,3,male,0
26.0,2722.0,59.0,3,female,0
28.0,1633.0,36.0,3,male,1
19.0,1173.0,31.0,4,male,0
4.0,1181.0,23.0,4,female,1
5.0,1552.0,38.0,3,female,0
26.0,4841.0,54.0,4,female,1
26.0,1220.0,49.0,1,male,1
18.0,4430.0,28.0,3,male,1
7.0,4621.0,29.0,1,female,1
4.0,2175.0,32.0,1,female,1
17.0,2324.0,41.0,1,male,1
4.0,1754.0,36.0,4,male,0
32.0,2352.0,40.0,3,male,0
35.0,3306.0,41.0,1,male,1
55.0,2391.0,35.0,3,female,0
32.0,3914.0,38.0,4,male,1
14.0,4302.0,40.0,4,female,0
11.0,2824.0,37.0,1,male,1
4.0,2801.0,44.0,2,male,1
14.0,2307.0,59.0,4,male,1
19.0,2828.0,45.0,1,male,1
33.0,1364.0,39.0,3,male,1
28.0,2912.0,19.0,3,male,0
28.0,2635.0,42.0,1,female,1
24.0,1547.0,19.0,1,female,1
29.0,6960.0,23.0,4,female,0
38.0,1464.0,47.0,4,male,1
8.0,1541.0,46.0,3,male,0
16.0,2732.0,36.0,4,female,1
4.0,904.0,19.0,1,male,1
40.0,1602.0,34.0,1,female,1
37.0,1111.0,31.0,4,female,0
30.0,1468.0,45.0,1,male,1
7.0,2225.0,63.0,3,female,1
23.0,2788.0,40.0,3,male,1
18.0,4123.0,29.0,2,male,1
22.0,3554.0,25.0,2,female,1
19.0,4292.0,37.0,4,male,1
27.0,3187.0,36.0,4,female,0
16.0,1881.0,25.0,1,female,0
31.0,4146.0,39.0,3,male,0
24.0,1862.0,25.0,1,female,1
17.0,1749.0,50.0,1,male,1
20.0,5097.0,50.0,4,male,1
16.0,3520.0,50.0,3,male,1
31.0,2650.0,33.0,1,male,1
18.0,3458.0,44.0,2,male,0
25.0,3683.0,37.0,4,male,1
16.0,1203.0,34.0,4,female,1
4.0,2266.0,34.0,1,male,1
32.0,1318.0,24.0,1,female,1
8.0,2524.0,22.0,4,male,1
29.0,1698.0,47.0,4,male,1
26.0,4679.0,36.0,2,male,1
4.0,3076.0,40.0,4,male,1
10.0,1583.0,49.0,3,female,1
15.0,2352.0,19.0,4,male,0
11.0,1296.0,29.0,3,male,1
7.0,2423.0,40.0,3,female,0
30.0,3120.0,42.0,2,female,1
18.0,2707.0,34.0,4,male,0
26.0,905.0,49.0,3,male,0
16.0,2007.0,40.0,1,male,1
25.0,3060.0,25.0,3,male,1
12.0,2765.0,28.0,2,male,0
21.0,4235.0,47.0,1,female,1
28.0,1248.0,43.0,1,female,1
22.0,3082.0,19.0,4,male,0
16.0,1714.0,53.0,1,male,0
8.0,2615.0,45.0,4,male,0
23.0,2905.0,53.0,4,male,1
25.0,3344.0,34.0,1,male,1
18.0,1778.0,35.0,3,female,1
12.0,2602.0,26.0,1,male,1
28.0,1323.0,66.0,3,male,1
51.0,1172.0,36.0,2,female,1
17.0,3130.0,55.0,4,female,0
25.0,2308.0,31.0,4,male,1
26.0,1056.0,40.0,3,female,1
4.0,1551.0,20.0,3,male,1
22.0,2394.0,34.0,1,male,0
13.0,5159.0,49.0,2,male,1
38.0,3997.0,24.0,3,male,1
18.0,3533.0,50.0,4,male,1
12.0,971.0,42.0,2,female,1
18.0,2258.0,27.0,1,male,0
23.0,3009.0,32.0,2,male,1
14.0,2886.0,33.0,3,male,1
20.0,2919.0,37.0,2,male,1
5.0,2110.0,32.0,4,male,1
18.0,5707.0,29.0,1,male,1
30.0,4958.0,35.0,1,male,1
45.0,2262.0,27.0,3,female,1
29.0,1453.0,24.0,3,male,1
24.0,6616.0,37.0,3,female,0
35.0,1798.0,48.0,3,male,0
33.0,4311.0,21.0,3,male,1
41.0,6156.0,38.0,4,male,0
34.0,1479.0,31.0,2,female,1
20.0,2741.0,27.0,2,female,0
24.0,1992.0,47.0,2,female,1
23.0,3066.0,32.0,2,male,1
25.0,2782.0,54.0,2,female,1
23.0,6268.0,29.0,4,male,1
12.0,3184.0,42.0,1,female,0
4.0,2360.0,35.0,1,male,1
13.0,4161.0,30.0,4,female,1
4.0,2069.0,44.0,4,male,1
22.0,1975.0,36.0,1,female,1
21.0,7257.0,45.0,2,male,1
4.0,1572.0,37.0,3,male,1
29.0,1856.0,26.0,2,female,0
31.0,2423.0,37.0,1,male,1
22.0,1397.0,39.0,4,male,0
41.0,826.0,49.0,1,male,1
43.0,4018.0,28.0,2,male,1
7.0,1601.0,38.0,3,male,1
33.0,1808.0,19.0,1,male,0
26.0,1967.0,45.0,3,male,1
26.0,1451.0,26.0,1,male,0
32.0,1385.0,19.0,4,male,1
12.0,2568.0,37.0,3,male,0
14.0,7859.0,50.0,4,female,1
11.0,3425.0,21.0,3,male,0
12.0,3443.0,26.0,2,male,1
20.0,1116.0,30.0,1,female,1
4.0,2341.0,26.0,3,male,1
8.0,1312.0,42.0,2,male,1
28.0,3486.0,29.0,4,male,0
20.0,2114.0,30.0,2,male,1
26.0,2415.0,44.0,2,male,0
4.0,2267.0,30.0,4,female,0
12.0,1770.0,43.0,4,male,1
14.0,1108.0,27.0,2,male,1
21.0,3166.0,25.0,3,male,0
14.0,1187.0,19.0,3,male,0
32.0,1313.0,58.0,4,male,1
20.0,2042.0,34.0,4,male,0
21.0,1665.0,41.0,2,male,1
21.0,2701.0,38.0,1,male,1
29.0,3927.0,40.0,1,male,1
15.0,2684.0,39.0,4,male,1
34.0,2615.0,59.0,4,male,1
27.0,2397.0,27.0,2,male,1
23.0,3639.0,21.0,4,female,1
22.0,942.0,27.0,3,female,1
27.0,2847.0,23.0,3,female,1
33.0,1486.0,46.0,2,male,1
32.0,1279.0,47.0,1,male,1
26.0,2375.0,27.0,3,male,1
32.0,1952.0,23.0,1,female,1
22.0,3172.0,34.0,3,male,1
36.0,4109.0,53.0,2,male,1
21.0,741.0,19.0,3,male,0
4.0,2285.0,44.0,1,female,1
37.0,6309.0,26.0,4,male,0
22.0,3657.0,49.0,3,male,1
7.0,4884.0,26.0,2,male,1
19.0,2493.0,35.0,3,male,0
10.0,1156.0,21.0,1,female,1
46.0,1350.0,27.0,4,male,0
27.0,3382.0,53.0,4,female,1
4.0,3827.0,47.0,4,male,1
28.0,1644.0,34.0,3,male,0
16.0,2072.0,28.0,4,male,1
44.0,2701.0,19.0,3,male,1
8.0,988.0,34.0,4,male,1
4.0,1989.0,38.0,3,male,1
22.0,5322.0,37.0,2,male,1
17.0,7068.0,37.0,1,male,1
16.0,2245.0,26.0,1,male,1
4.0,5921.0,37.0,2,male,1
26.0,1823.0,38.0,3,male,1
41.0,1580.0,52.0,1,male,1
4.0,774.0,59.0,1,female,1
35.0,3824.0,36.0,3,female,1
14.0,1966.0,30.0,3,male,0
49.0,7635.0,37.0,4,female,0
26.0,2797.0,31.0,3,male,0
19.0,2604.0,30.0,3,male,1
34.0,961.0,37.0,2,male,1
27.0,5019.0,27.0,4,female,1
14.0,1977.0,45.0,3,male,1
30.0,2187.0,37.0,2,female,1
15.0,787.0,41.0,1,female,1
4.0,3768.0,36.0,1,female,0
45.0,3887.0,30.0,4,male,1
17.0,1751.0,28.0,2,female,1
14.0,2484.0,35.0,4,male,0
25.0,2886.0,32.0,1,male,0
4.0,3839.0,41.0,1,male,1
5.0,2499.0,38.0,2,male,1
15.0,5613.0,23.0,1,male,0
15.0,2101.0,39.0,1,female,1
22.0,1752.0,23.0,1,male,0
34.0,1879.0,31.0,1,female,1
15.0,667.0,35.0,1,male,0
27.0,1585.0,19.0,3,male,1
28.0,3926.0,39.0,4,male,0
8.0,2709.0,40.0,3,male,1
24.0,1576.0,36.0,3,male,0
10.0,2827.0,33.0,4,male,1
34.0,865.0,34.0,4,male,1
26.0,2059.0,27.0,4,male,1
21.0,3087.0,35.0,4,male,0
5.0,3366.0,32.0,1,male,1
22.0,1612.0,39.0,2,female,1
12.0,3748.0,25.0,4,female,0
29.0,6049.0,41.0,4,female,0
20.0,1919.0,40.0,4,female,1
11.0,3440.0,36.0,4,female,1
32.0,1090.0,33.0,3,male,1
30.0,891.0,44.0,4,male,1
14.0,3227.0,20.0,4,male,1
35.0,2428.0,43.0,3,male,0
17.0,2626.0,41.0,3,male,1
17.0,1776.0,41.0,1,male,1
22.0,2052.0,42.0,1,female,1
12.0,3565.0,31.0,1,male,1
16.0,5613.0,35.0,1,female,1
19.0,2133.0,45.0,2,male,1
39.0,1041.0,43.0,2,male,1
39.0,4497.0,40.0,2,male,0
18.0,3214.0,21.0,3,male,1
40.0,3345.0,44.0,1,male,1
20.0,2605.0,51.0,3,male,1
26.0,7602.0,49.0,4,male,1
32.0,2470.0,41.0,3,female,1
25.0,3076.0,21.0,1,male,1
50.0,941.0,48.0,1,female,1
24.0,1781.0,36.0,3,male,1
7.0,1687.0,19.0,1,male,1
37.0,2344.0,42.0,1,male,1
16.0,2831.0,22.0,3,female,1
17.0,1635.0,24.0,1,male,0
4.0,5655.0,31.0,3,female,0
33.0,1396.0,52.0,3,male,0
31.0,1899.0,34.0,2,male,1
31.0,2680.0,41.0,2,male,1
33.0,1272.0,57.0,1,male,1
41.0,3165.0,56.0,1,male,1
20.0,3265.0,37.0,2,female,1
32.0,2055.0,35.0,1,female,1
12.0,6182.0,24.0,4,male,1
17.0,2478.0,30.0,4,male,1
34.0,2738.0,43.0,3,male,1
26.0,1471.0,42.0,2,female,1
5.0,1029.0,39.0,1,male,1
25.0,1735.0,49.0,4,male,1
19.0,2025.0,30.0,4,male,1
11.0,1894.0,37.0,4,female,0
26.0,3495.0,46.0,1,female,1
16.0,721.0,44.0,3,male,1
4.0,1349.0,50.0,1,female,1
8.0,954.0,42.0,1,male,1
42.0,4655.0,35.0,2,male,1
4.0,1793.0,42.0,4,female,1
24.0,1839.0,27.0,4,male,1
28.0,1371.0,20.0,2,female,1
29.0,3731.0,44.0,3,female,1
6.0,1936.0,37.0,4,male,1
17.0,2659.0,41.0,3,female,1
23.0,860.0,19.0,2,female,1
31.0,4276.0,34.0,4,male,1
13.0,2899.0,31.0,2,male,0
7.0,3137.0,28.0,2,male,1
33.0,4418.0,19.0,3,male,1
34.0,2161.0,34.0,1,male,1
25.0,2189.0,48.0,1,male,1
14.0,3409.0,42.0,2,male,0
26.0,2947.0,31.0,1,male,1
22.0,2106.0,38.0,3,male,1
31.0,2434.0,46.0,4,male,1
6.0,1850.0,19.0,1,female,0
22.0,3406.0,37.0,1,female,0
19.0,3800.0,44.0,1,male,1
8.0,2387.0,46.0,1,female,1
24.0,6101.0,57.0,3,male,1
21.0,1102.0,50.0,3,male,1
16.0,2119.0,41.0,4,male,0
26.0,5612.0,41.0,1,female,1
4.0,1929.0,47.0,4,male,1
20.0,1069.0,32.0,4,male,1
26.0,4792.0,38.0,2,male,0
24.0,3131.0,48.0,3,female,0
34.0,1310.0,60.0,2,male,1
7.0,3513.0,36.0,1,male,1
4.0,1427.0,37.0,4,female,1
24.0,1217.0,40.0,1,male,1
26.0,2208.0,53.0,4,male,0
46.0,1873.0,38.0,4,male,1
28.0,1375.0,54.0,2,female,0
11.0,1984.0,27.0,4,male,1
31.0,1440.0,36.0,4,female,1
11.0,2456.0,36.0,1,male,1
4.0,2356.0,47.0,3,male,0
52.0,3462.0,49.0,1,male,0
25.0,1898.0,21.0,1,male,1
30.0,1223.0,28.0,1,male,1
28.0,1230.0,42.0,2,male,1
43.0,2107.0,31.0,3,female,1
24.0,5147.0,21.0,1,male,0
36.0,3647.0,49.0,3,male,1
9.0,1728.0,43.0,2,female,1
4.0,3822.0,43.0,4,female,1
38.0,1333.0,33.0,3,male,0
39.0,3961.0,49.0,3,male,0
27.0,1967.0,35.0,4,male,0
24.0,3504.0,50.0,1,male,0
23.0,3257.0,28.0,2,male,1
13.0,2074.0,29.0,3,male,1
39.0,2810.0,40.0,3,female,0
29.0,1396.0,30.0,1,male,1
27.0,2297.0,45.0,3,male,1
26.0,4103.0,41.0,2,male,1
34.0,18598.0,28.0,3,male,0
27.0,3392.0,39.0,4,female,0
30.0,2492.0,34.0,3,male,0
7.0,1435.0,48.0,3,female,1
27.0,4055.0,31.0,2,male,1
47.0,1039.0,33.0,3,male,0
15.0,1594.0,51.0,3,female,1
19.0,2854.0,63.0,1,male,1
32.0,1303.0,60.0,2,male,1
32.0,5162.0,39.0,2,male,1
28.0,4125.0,40.0,4,female,0
4.0,1793.0,55.0,2,male,0
27.0,1805.0,37.0,1,female,1
7.0,1231.0,27.0,4,male,0
11.0,1181.0,39.0,4,female,1
28.0,2978.0,43.0,4,male,1
17.0,3261.0,29.0,3,male,1
31.0,2844.0,20.0,2,male,1
59.0,2725.0,22.0,1,male,1
30.0,1801.0,45.0,2,female,1
30.0,2857.0,30.0,3,male,1
10.0,1140.0,36.0,2,male,1
13.0,2395.0,40.0,2,male,1
8.0,4996.0,45.0,4,female,1
15.0,4631.0,34.0,3,female,1
8.0,1890.0,43.0,2,male,0
13.0,2017.0,28.0,3,male,1
18.0,4761.0,34.0,4,male,1
9.0,5848.0,27.0,3,male,1
4.0,1126.0,50.0,3,female,1
5.0,1926.0,38.0,2,female,1
26.0,2683.0,30.0,4,female,1
22.0,4396.0,34.0,3,male,1
33.0,1566.0,36.0,4,male,1
34.0,3293.0,46.0,1,male,1
17.0,2052.0,20.0,3,female,0
29.0,7859.0,27.0,1,male,0
4.0,2960.0,34.0,3,male,1
48.0,2230.0,66.0,3,male,1
35.0,2016.0,49.0,1,male,1
18.0,4053.0,37.0,4,female,1
7.0,3355.0,46.0,3,male,1
26.0,1385.0,61.0,1,female,1
4.0,2661.0,35.0,4,male,0
12.0,1218.0,34.0,4,male,1
30.0,1633.0,51.0,1,male,1
22.0,1246.0,43.0,2,male,1
15.0,1226.0,45.0,3,female,1
32.0,1690.0,32.0,3,male,0
9.0,1459.0,59.0,3,female,1
24.0,3110.0,57.0,2,female,0
15.0,3560.0,44.0,4,female,1
11.0,2117.0,46.0,3,male,0
27.0,1361.0,19.0,1,male,1
9.0,3573.0,45.0,2,male,0
44.0,864.0,36.0,1,male,1
14.0,905.0,43.0,4,male,1
45.0,3438.0,46.0,1,male,1
8.0,3318.0,34.0,2,female,1
28.0,3893.0,19.0,1,male,1
7.0,2141.0,42.0,2,male,1
5.0,1267.0,30.0,2,male,1
23.0,1848.0,34.0,3,male,0
29.0,3172.0,31.0,1,female,1
6.0,1624.0,34.0,1,male,1
35.0,1677.0,19.0,1,male,0
11.0,1185.0,51.0,4,male,0
23.0,1330.0,41.0,1,female,1
26.0,3644.0,50.0,3,male,0
28.0,2998.0,60.0,4,male,1
4.0,1332.0,38.0,4,female,1
40.0,1387.0,19.0,2,female,1
28.0,1800.0,28.0,1,female,1
16.0,3143.0,25.0,3,female,1
9.0,1327.0,32.0,3,male,0
4.0,2193.0,39.0,3,female,1
5.0,813.0,19.0,1,female,0
28.0,1269.0,42.0,4,male,1
17.0,2948.0,21.0,1,female,1
